PACKET_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,SEQ_NO,isSyn,isAck,isFin,SEGMENT_LEN
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1003068,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1005988,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1004528,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1007448,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1005988,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1008908,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1007448,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1010368,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1008908,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1011828,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1010368,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1013288,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1011828,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1014748,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1013288,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1016208,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1014748,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1017668,FALSE,FALSE,FALSE,1460
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1016208,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,NODE-1,ROUTER-3,1019128,FALSE,FALSE,FALSE,1020
0,Control_Packet,TCP_FIN,NODE-2,NODE-1,ROUTER-3,1020148,FALSE,FALSE,TRUE,0
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1017668,FALSE,FALSE,FALSE,1460
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
4,HTTP,APP1_HTTP,NODE-2,ROUTER-3,NODE-2,1019128,FALSE,FALSE,FALSE,1020
0,Control_Packet,TCP_FIN,NODE-2,ROUTER-3,NODE-2,1020148,FALSE,FALSE,TRUE,0
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,TRUE,TRUE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_FIN,NODE-1,NODE-2,ROUTER-3,1000892,FALSE,FALSE,TRUE,0
0,Control_Packet,TCP_ACK,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,TRUE,TRUE,0
0,Control_Packet,TCP_FIN,NODE-1,ROUTER-3,NODE-1,1000892,FALSE,FALSE,TRUE,0
0,Control_Packet,TCP_ACK,NODE-2,NODE-1,ROUTER-3,1020149,FALSE,TRUE,FALSE,0
0,Control_Packet,TCP_ACK,NODE-2,ROUTER-3,NODE-2,1020149,FALSE,TRUE,FALSE,0
