PACKET_ID,SEGMENT_ID,PACKET_TYPE,CONTROL_PACKET_TYPE/APP_NAME,SOURCE_ID,DESTINATION_ID,TRANSMITTER_ID,RECEIVER_ID,APP_LAYER_ARRIVAL_TIME(US),TRX_LAYER_ARRIVAL_TIME(US),NW_LAYER_ARRIVAL_TIME(US),MAC_LAYER_ARRIVAL_TIME(US),PHY_LAYER_ARRIVAL_TIME(US),PHY_LAYER_START_TIME(US),PHY_LAYER_END_TIME(US),APP_LAYER_PAYLOAD(Bytes),TRX_LAYER_PAYLOAD(Bytes),NW_LAYER_PAYLOAD(Bytes),MAC_LAYER_PAYLOAD(Bytes),PHY_LAYER_PAYLOAD(Bytes),PHY_LAYER_OVERHEAD(Bytes),PACKET_STATUS,SOURCE_IP,DESTINATION_IP,GATEWAY_IP,NEXT_HOP_IP,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,108.000,108.000,110.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,110.400,110.400,112.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,112.800,112.800,115.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,115.200,115.200,117.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-3,NODE-5,NODE-3,NODE-5,N/A,N/A,N/A,0.000,117.600,117.600,120.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-5,NODE-7,NODE-5,NODE-7,N/A,N/A,N/A,0.000,120.000,120.000,122.400,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-7,NODE-6,NODE-7,NODE-6,N/A,N/A,N/A,0.000,122.400,122.400,124.800,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-6,NODE-4,NODE-6,NODE-4,N/A,N/A,N/A,0.000,124.800,124.800,127.200,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-4,NODE-2,NODE-4,NODE-2,N/A,N/A,N/A,0.000,127.200,127.200,129.600,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
0,N/A,Control_Packet,TOKEN,NODE-2,NODE-3,NODE-2,NODE-3,N/A,N/A,N/A,0.000,129.600,129.600,132.000,N/A,N/A,N/A,0.000,3.000,0.000,Successful,
